Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710082638	1710082701	0.27010181451612897	-461895974.5445324	0.9791793509397005	5.320994333623301e-53	0.005042879526108257
1710082849	1710082910	0.22266716023268152	-380778842.8884419	0.9734697576546064	3.316536358185413e-48	0.004785634660782358
1710083062	1710083122	0.25930075020839116	-443425371.1182015	0.9797490552448841	8.12008663014016e-51	0.004895025902505628
1710083303	1710083364	0.2327107350608145	-397954293.6467104	0.972514409244801	9.421599395005613e-48	0.005093249223762795
1710083513	1710083573	0.2393317866073909	-409276893.42543775	0.9711880386618216	2.249572180071322e-46	0.0054127894660754945
1710083729	1710083785	0.28736011619958995	-491409410.06896055	0.976479818949092	1.1684557343299018e-45	0.006069016313656885
1710083965	1710084027	0.26417375538263954	-451758855.90511286	0.9836763976460356	2.5060681139783065e-55	0.004393351209385706
1710084177	1710084237	0.27220280633509286	-465489263.1656371	0.9780634564737347	8.258215881922389e-50	0.005352777413768245
1710084391	1710084453	0.2852232630757221	-487755401.2195918	0.9809166769117489	2.72096417004899e-53	0.005135943782782448
1710084629	1710084692	0.27256033986175116	-466100797.21928465	0.9842314849640172	1.1052375239634176e-56	0.004417174089553702
1710084834	1710084900	0.2555146018160946	-436951195.67382526	0.978537659535326	4.1246514813044145e-55	0.004730156441344883
1710085057	1710085113	0.27613345864661654	-472211250.79563725	0.9763006087507174	1.434356090490182e-45	0.005854623450824854
