Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710304957	1710305018	0.36541702802749865	-624974071.1161826	0.9840444934774902	1.0090524879320467e-54	0.006057741062121955
1710305146	1710305226	0.23403472808251302	-400270324.463417	0.9728975951342811	7.040791433539351e-63	0.004422861650068009
1710305377	1710305440	0.23742645929339476	-406071266.40176904	0.9817815836809864	9.055950366205095e-55	0.004141065204660841
1710305617	1710305680	0.20456235599078346	-349863668.55565214	0.9569793191964192	2.2074541364597494e-43	0.005553261984692323
1710305829	1710305889	0.2950595721033619	-504641618.4396831	0.9801236325872331	4.724333683765827e-51	0.005517264300567762
1710306043	1710306100	0.2260680580762248	-386645079.87852675	0.9529953704594631	3.3398870479923293e-38	0.0067699082149765295
1710306281	1710306345	0.3500388278388279	-598673117.462223	0.9898716600951157	1.505984680643414e-63	0.00449676368142434
1710306493	1710306555	0.21500234192037462	-367719430.7827104	0.9669388247717724	3.959723821264624e-46	0.0051324793390466516
1710306705	1710306768	0.23639856950844854	-404313592.51550823	0.9744124409227504	2.869612521993165e-50	0.004904818551923785
1710306946	1710307009	0.18732603686635957	-320384559.928294	0.9492413654352092	3.4394739340654496e-41	0.005546255410088583
1710307156	1710307217	0.34701337916446345	-593498996.2245181	0.9782334866857211	9.639753826487876e-51	0.006738967847408354
1710307361	1710307430	0.21709546949214473	-371299510.7290062	0.9684065624851546	5.377046462812679e-52	0.004790523092427435
