Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710133260	1710133320	0.9955412614615183	-1702506051.0359993	0.9991738121518623	4.10972703305001e-91	0.003758929217978801
1710133467	1710133528	1.230767847699629	-2104775102.392222	0.9997799119897822	1.3222496832649253e-109	0.0023773664266719214
1710133682	1710133741	0.9919888953828174	-1696431429.5626557	0.9991556691933386	2.6784604776691044e-89	0.0038195229334629602
1710133920	1710133984	1.129303342490842	-1931257762.989928	0.9995792898065436	2.2261565466091966e-106	0.0029423725579171803
1710134127	1710134192	0.9195122377622357	-1572487063.01696	0.9997062311777922	5.530799571912315e-113	0.0019858840622875794
1710134344	1710134406	0.9994903175442581	-1709260527.747195	0.9998414293156433	1.0417782838402997e-115	0.0016249831136485534
1710134584	1710134648	1.0444004120879107	-1786063076.3194695	0.9987149903885153	2.4008291111637553e-91	0.004757771642932184
1710134796	1710134858	0.9328820729772601	-1595351904.4227014	0.9997319654583322	7.191744504568443e-109	0.0019719900331623677
1710135012	1710135071	1.0446744593804789	-1786532171.6158135	0.9996368409359125	9.65907289366717e-100	0.002637368814629186
1710135249	1710135314	0.9955690559440569	-1702555544.6328714	0.999905254371541	1.8288606132042454e-128	0.0012209595606395575
1710135457	1710135521	0.9342058150183143	-1597616297.5919793	0.9997761701430622	7.103930867827359e-115	0.001775228818755546
1710135675	1710135734	1.1097837521916996	-1897878588.1849952	0.9995799230119509	6.124342638695104e-98	0.003013398847370805
